2021

50, 27, 604
284.875, 27, 1944
1617, 28, 28
26.125, 28, 202
47.5, 28, 898
119.625, 28, 1214
719.25, 29, 28
1507, 29, 30
30.375, 29, 216
30.375, 29, 218
26.125, 29, 1190
38, 29, 1192
135, 29, 1746
1042.5, 30, 30
154, 30, 516
324.625, 30, 1242
780.5, 31, 30
362.375, 31, 32
33, 31, 1106
781, 32, 32
19.25, 32, 892
123.625, 32, 976
56.25, 32, 1626
262, 33, 32
1211.75, 33, 34
61.25, 33, 254
26, 33, 324
25, 33, 326
199.75, 33, 754
211.5, 33, 756
1355.25, 34, 34
68, 34, 822
14.625, 34, 1084
39.875, 34, 1396
58, 34, 1398
59.5, 34, 2016
122.5, 34, 2018
562.5, 35, 34
1125, 35, 36
58.75, 35, 954
126, 35, 958
133.875, 35, 960
32.5, 35, 1742
82.5, 35, 1744
72.875, 35, 1810
5.5, 35, 1812
282, 36, 36
99.875, 36, 170
128.125, 36, 172
7.5, 36, 1044
2.5, 36, 1046
83.125, 36, 1196
74.375, 36, 1198
1727.25, 37, 36
458.25, 37, 38
220, 37, 1784
181.5, 37, 1786
50.875, 37, 1994
1682.75, 38, 38
88, 38, 482
99.75, 38, 584
822.25, 39, 38
1787.5, 39, 40
96.25, 39, 256
78.75, 39, 258
138, 39, 328
9, 39, 1686
1648.125, 40, 40
165.75, 40, 108
107.25, 40, 110
143.375, 40, 624
127.875, 40, 626
175, 40, 1174
2269.5, 41, 40
1424, 41, 42
30, 41, 152
55, 41, 818
126.5, 41, 924
140.25, 41, 1394
808.5, 42, 42
71.25, 42, 1194
16.625, 42, 1384
45.5, 42, 1386
270, 42, 1438
170.625, 43, 42
1467.375, 43, 44
229.5, 43, 1078
248.625, 43, 1080
84, 43, 1500
57.75, 43, 1502
358.75, 44, 44
19, 44, 1334
77, 44, 1394
76, 44, 1542
33.25, 44, 1544
30, 44, 1796
36, 44, 1798
348.75, 45, 44
891.25, 45, 46
148.75, 45, 344
102, 45, 648
182.75, 45, 650
158.875, 45, 1140
71.75, 45, 1142
1398, 46, 46
188, 46, 1258
164, 46, 1260
710.125, 47, 46
1265.875, 47, 48
105.75, 47, 1132
20.25, 47, 1134
46.875, 47, 1626
71.5, 47, 1948
11.375, 47, 1950
721.875, 48, 48
180, 48, 914
127.5, 48, 916
887.625, 49, 48
1282.125, 49, 50
90.25, 49, 432
156.75, 49, 434
12.5, 49, 1058
15.5, 49, 1446
6, 49, 1448
1809.5, 50, 50
278.25, 50, 292
141.75, 50, 294
12.75, 50, 1154
112.5, 50, 1464
33.25, 50, 1698
532.5, 51, 50
852, 51, 52
47.125, 51, 744
43.5, 51, 746
170.625, 51, 1418
185.25, 51, 1420
84.375, 51, 1926
1230.25, 52, 52
132, 52, 84
123, 52, 86
17, 52, 1914
570, 53, 52
1596, 53, 54
23.625, 53, 362
104.625, 53, 364
10.5, 53, 396
11.5, 53, 398
139.5, 53, 634
50.375, 53, 636
37.625, 53, 1720
1172, 54, 54
159.5, 54, 846
163.125, 54, 848
66, 54, 968
87, 54, 970
100.75, 54, 1026
43.875, 54, 1986
14.625, 54, 1988
1768.375, 55, 54
1542.625, 55, 56
178.875, 55, 158
19.125, 55, 692
2.25, 55, 694
128.125, 55, 1004
78.125, 55, 1006
208.125, 55, 1698
61.875, 55, 1700
1331, 56, 56
102.5, 56, 1930
1782, 57, 56
371.25, 57, 58
6.75, 57, 678
11.625, 57, 680
31.875, 57, 1284
57.75, 57, 1680
1550, 58, 58
28, 58, 772
44, 58, 774
70, 58, 1324
27.5, 58, 1602
698.25, 59, 58
432.25, 59, 60
46.25, 59, 758
9.75, 59, 766
10.5, 59, 768
108, 59, 1330
159.375, 59, 1802
685, 60, 60
40, 60, 1434
145.75, 60, 1526
252.625, 60, 1528
215, 60, 1530
490, 61, 60
826.875, 61, 62
112.5, 61, 306
18, 61, 308
11, 61, 1932
1463.875, 62, 62
23.125, 62, 460
18.75, 62, 462
160.875, 62, 1040
1501.875, 63, 62
634.125, 63, 64
63.75, 63, 242
60.125, 63, 624
53.625, 63, 626
2.25, 63, 1162
6.25, 63, 1164
877.25, 64, 64
128.125, 64, 706
184.5, 64, 708
77.625, 65, 48
112.125, 65, 50
1271, 65, 64
369, 65, 66
52.5, 65, 180
267.75, 65, 182
146.875, 65, 306
23.5, 65, 308
67.5, 65, 2000
1804.125, 66, 66
27, 66, 340
31.5, 66, 342
69.75, 66, 382
25, 66, 1212
24.375, 66, 1220
27.5, 66, 1222
1774.5, 67, 66
1901.25, 67, 68
43, 67, 700
51, 67, 702
51, 67, 980
318.75, 67, 982
166.25, 67, 1152
215, 67, 1938
135, 67, 1940
197.5, 68, 68
9, 68, 264
318.5, 68, 1520
208.25, 68, 1522
35.625, 68, 1538
83.125, 68, 1872
921, 69, 68
1074.5, 69, 70
225.5, 69, 386
24.375, 69, 1262
52, 69, 1604
89.25, 70, 4
80.5, 70, 6
456.875, 70, 70
1927.875, 71, 70
763.875, 71, 72
60.5, 71, 224
159.5, 71, 1292
32.625, 71, 1294
219.375, 71, 1306
258.375, 71, 1308
1800, 72, 72
4.875, 72, 780
12, 72, 782
45, 72, 1160
180, 72, 1162
178.5, 72, 1640
184.875, 72, 1642
1906.25, 73, 72
1906.25, 73, 74
238.875, 73, 690
287.875, 73, 692
110.25, 73, 1164
23.625, 73, 1166
108.375, 73, 1580
51, 73, 1582
106.25, 73, 1896
65.875, 73, 1898
1057.5, 74, 74
15, 74, 1176
140.25, 74, 1734
1479.5, 75, 74
1176.875, 75, 76
231.25, 75, 604
19.375, 75, 1284
1610, 76, 76
127.875, 76, 200
144.375, 76, 442
30.875, 76, 798
1151.5, 77, 76
246.75, 77, 78
65, 77, 388
54, 77, 870
265, 77, 1314
750.75, 78, 78
34.125, 78, 530
121.875, 78, 532
9.625, 78, 1190
14, 78, 1192
139.75, 78, 1204
476, 79, 78
1428, 79, 80
16.125, 79, 326
16.5, 79, 328
15, 79, 388
105, 79, 390
23.5, 80, 16
15, 80, 18
820, 80, 80
1277.75, 81, 80
269, 81, 82
105, 81, 400
133, 81, 1034
59.5, 81, 1036
1093.75, 82, 82
67.375, 82, 1396
98, 82, 1398
1423.125, 83, 82
727.375, 83, 84
3, 83, 704
19.375, 83, 1738
112.375, 83, 1740
28.125, 83, 1988
533.25, 84, 84
20.125, 84, 230
9.75, 84, 818
27.625, 84, 820
1347.5, 85, 84
1255.625, 85, 86
17.5, 85, 638
9.625, 85, 640
43.75, 85, 1286
5, 85, 1288
138.375, 85, 1974
108, 85, 1976
270, 86, 46
1716, 86, 86
131.25, 86, 596
117, 86, 732
178.25, 86, 1128
299, 86, 1130
2112.5, 87, 86
446.875, 87, 88
140, 87, 742
153, 87, 906
46.875, 87, 1050
28.125, 87, 1052
225, 87, 1906
180, 87, 1908
961, 88, 88
4.75, 88, 1264
101.25, 88, 1650
191.25, 88, 1652
431.25, 89, 88
1595.625, 89, 90
179.375, 89, 144
52.5, 89, 146
57, 89, 1158
123.5, 89, 1160
159.5, 89, 1214
81, 89, 1304
1098, 90, 90
48.375, 90, 160
1174.5, 91, 90
228.375, 91, 92
20.625, 91, 190
64.125, 91, 1222
178.875, 91, 1224
1173.25, 92, 92
12.5, 92, 306
2, 92, 308
29.75, 92, 1312
131.25, 92, 1644
1159.375, 93, 92
265, 93, 94
97.125, 93, 112
74.25, 93, 130
22.5, 93, 132
81.25, 93, 644
134.375, 93, 646
441, 94, 94
312.375, 94, 856
1027.5, 95, 94
787.75, 95, 96
51.25, 95, 604
76.875, 95, 606
48, 95, 1268
952.875, 96, 96
86.625, 96, 1440
5.625, 96, 1920
1030.5, 97, 96
458, 97, 98
157.5, 97, 1568
1358.125, 98, 98
92.5, 98, 974
54, 98, 1702
148.5, 98, 1704
1976, 99, 98
722, 99, 100
42, 99, 112
42, 99, 114
52.5, 99, 234
159.25, 99, 280
128.625, 99, 282
77, 100, 76
16.5, 100, 78
510, 100, 100
47, 100, 1186
112.75, 100, 1266
97.375, 100, 1268
48.75, 101, 8
223, 101, 100
1477.375, 101, 102
27.125, 101, 1298
1506, 102, 102
212.5, 102, 1820
243, 103, 102
837, 103, 104
65, 103, 520
9.75, 103, 522
12.25, 103, 1320
1075.25, 104, 104
153, 104, 210
184.875, 104, 556
97.875, 104, 558
32.25, 104, 1462
212.5, 104, 1562
287.5, 104, 1564
41.25, 105, 32
1251.25, 105, 104
786.5, 105, 106
51, 105, 616
165.75, 105, 618
124, 105, 742
15, 105, 1912
25.625, 105, 1914
1635.375, 106, 106
89.25, 106, 606
89.25, 106, 608
96, 106, 1334
152, 106, 1336
1300.75, 107, 106
1482.25, 107, 108
57.75, 107, 266
5.625, 107, 334
4.125, 107, 586
29.75, 107, 1048
1186.5, 108, 108
162.5, 108, 348
11.25, 109, 50
18, 109, 52
1683, 109, 108
1089, 109, 110
130, 109, 1032
80, 109, 1034
212.75, 109, 1710
1554, 110, 110
194.75, 110, 404
193.75, 110, 1008
237.5, 110, 1010
159.5, 110, 1812
159.5, 110, 1814
1256, 111, 110
942, 111, 112
12.25, 111, 120
82.25, 111, 122
129.375, 111, 462
82, 111, 830
34, 111, 832
47.5, 111, 954
1438.375, 112, 112
42, 112, 376
45, 112, 486
148.5, 112, 488
139.75, 112, 1044
1057, 113, 112
1057, 113, 114
133, 113, 404
102, 113, 1304
89.25, 113, 1344
93.5, 113, 1654
55, 113, 1656
847.875, 114, 114
15, 114, 142
102, 114, 518
95.625, 114, 922
60.125, 114, 1366
900, 115, 114
930, 115, 116
138.375, 115, 1508
50.625, 115, 1510
22.5, 115, 1676
1855.875, 116, 116
53.75, 116, 658
60, 116, 660
20.5, 116, 704
11.5, 116, 1002
152.75, 116, 1502
1236.25, 117, 116
402.5, 117, 118
21.75, 117, 264
1826, 118, 118
123.5, 118, 778
111.625, 118, 780
176.25, 118, 858
118.25, 118, 960
134.75, 118, 1458
1016.5, 119, 118
1310.75, 119, 120
47.125, 119, 870
40.625, 119, 872
461.25, 120, 120
163.125, 120, 2002
270.375, 121, 120
1815.375, 121, 122
72.875, 121, 470
52.5, 121, 760
20, 121, 762
131.75, 121, 1790
165.75, 121, 1792
182.75, 121, 1810
1263.5, 122, 122
76.375, 122, 686
40, 122, 1774
245, 122, 1776
43.5, 122, 1812
43.5, 122, 1814
1021.5, 123, 122
1049.875, 123, 124
74.75, 123, 578
146.625, 124, 24
871.5, 124, 124
46.5, 124, 598
75, 124, 600
22.75, 124, 1482
79.625, 124, 1484
1481.25, 125, 124
118.5, 125, 126
120.125, 125, 534
11.875, 125, 1426
1681.25, 126, 126
20, 126, 272
168, 126, 354
17.5, 126, 1404
22.75, 126, 1752
139.75, 126, 1754
2093.75, 127, 126
1423.75, 127, 128
178.5, 127, 502
24.75, 127, 1164
162, 127, 1236
61.5, 127, 1958
205, 127, 1960
906.25, 128, 128
44.625, 128, 868
21, 128, 870
185.5, 128, 1378
787.75, 129, 128
1027.5, 129, 130
293.75, 129, 282
84.5, 129, 1782
776.75, 130, 130
237.5, 130, 436
104.5, 130, 438
1241.625, 131, 130
376.25, 131, 132
66.125, 131, 578
23.375, 131, 868
11, 131, 870
60, 131, 1038
72, 131, 1910
198.75, 132, 132
41.25, 132, 542
183.75, 132, 1270
98, 132, 1272
1046.5, 133, 132
1083.875, 133, 134
146.625, 133, 252
153, 133, 254
78.125, 133, 454
62.5, 133, 456
44, 133, 1468
112.75, 133, 1470
572.375, 134, 134
46.25, 134, 942
27.5, 134, 944
75, 134, 1490
18.75, 134, 1492
892, 135, 134
1310.125, 135, 136
71.5, 135, 860
126.5, 135, 862
24, 136, 12
9.5, 136, 14
1614, 136, 136
87.125, 136, 902
46.125, 136, 904
34.5, 136, 1726
90, 137, 50
144, 137, 52
250.5, 137, 136
626.25, 137, 138
78.75, 137, 998
7.5, 137, 1726
298.125, 137, 1880
704, 138, 138
116, 138, 772
54.625, 138, 1460
251.75, 139, 70
99.75, 139, 72
1702.125, 139, 138
1602, 139, 140
154, 139, 1088
52.5, 139, 1090
900, 140, 140
123, 140, 534
153, 140, 536
673.75, 141, 140
122.5, 141, 142
38.5, 141, 224
30, 141, 686
52.5, 141, 688
5, 141, 1322
13.125, 141, 1384
60, 142, 12
23.75, 142, 14
146, 142, 142
93.75, 142, 282
97.125, 142, 582
79.75, 142, 1054
152.25, 143, 128
971.75, 143, 142
1719.25, 143, 144
287.875, 143, 724
246.75, 143, 726
48.375, 143, 1846
54, 143, 1848
684, 144, 144
311.375, 144, 1096
47, 144, 1098
130, 144, 1570
1132.625, 145, 144
331.5, 145, 146
62.5, 145, 1380
127.5, 145, 1382
1005, 146, 146
9.625, 146, 308
63.25, 146, 310
22, 146, 818
198, 146, 1126
48, 146, 1128
1510.5, 147, 146
712.5, 147, 148
57.375, 147, 1006
151.875, 147, 1008
1814.25, 148, 148
35, 148, 378
74.375, 148, 380
57.375, 148, 484
76.5, 148, 486
46.75, 148, 1368
85.25, 148, 1370
298.125, 148, 1968
378, 149, 148
1269, 149, 150
7.5, 149, 1918
728.75, 150, 150
123, 150, 750
25.625, 150, 752
60.375, 150, 1750
1426, 151, 150
1302, 151, 152
16.25, 151, 642
42.5, 151, 1122
15, 151, 1274
135, 151, 1276
184.5, 152, 152
286.875, 152, 348
196.875, 152, 350
194.25, 153, 152
1415.25, 153, 154
118.125, 153, 1858
1380, 154, 154
136.125, 154, 178
202.125, 154, 180
152.25, 154, 782
252, 154, 784
56.25, 155, 50
90, 155, 52
727.5, 155, 154
800.25, 155, 156
87.875, 155, 1026
148, 155, 1028
52, 155, 1782
36.75, 155, 1978
14.875, 155, 1980
1451.25, 156, 156
63, 156, 194
45, 156, 196
95.625, 156, 692
11.25, 156, 694
63.75, 156, 1412
533, 157, 156
697, 157, 158
81.25, 157, 550
145.125, 157, 666
112.875, 157, 668
107.25, 157, 962
48.75, 157, 964
123.75, 157, 1828
28.125, 157, 1830
94.5, 158, 76
20.25, 158, 78
1868.25, 158, 158
66, 158, 1186
45, 158, 1188
236.25, 158, 1906
189, 158, 1908
1300.5, 159, 158
1020, 159, 160
19.125, 159, 386
6.375, 159, 388
43.125, 160, 104
347.625, 160, 160
61.25, 160, 500
171.5, 160, 502
168, 160, 932
34.5, 160, 976
26.25, 161, 120
693, 161, 160
1749, 161, 162
306.25, 161, 1420
336.375, 162, 162
44.625, 162, 372
31.875, 162, 610
33.125, 162, 612
90.625, 162, 1260
90.625, 162, 1262
63.75, 162, 1982
17, 162, 1984
97.75, 163, 46
174.25, 163, 48
1695.75, 163, 162
892.5, 163, 164
247.25, 163, 390
105.125, 163, 850
125, 163, 1152
112.5, 163, 1154
71.875, 164, 104
1586.5, 164, 164
337.875, 164, 544
31.5, 164, 1400
136.5, 164, 1812
280.5, 165, 56
1449, 165, 164
441, 165, 166
1368, 166, 166
123.25, 166, 352
51, 166, 354
104.625, 166, 528
39, 166, 1322
165.75, 166, 1324
740, 167, 166
1369, 167, 168
25, 167, 188
85, 167, 190
36.25, 167, 1480
32.625, 167, 1482
153.125, 167, 1706
36.75, 167, 1774
787.75, 168, 168
55, 168, 270
70, 168, 272
2.75, 168, 486
42.625, 168, 1994
1466.25, 169, 168
733.125, 169, 170
30, 169, 858
169.125, 169, 1246
133.25, 169, 1248
13.125, 169, 1586
15, 169, 1588
1721.375, 170, 170
8.75, 170, 906
12, 170, 908
86, 170, 1542
37.625, 170, 1544
52.875, 170, 1574
168.75, 171, 40
540, 171, 170
288, 171, 172
85, 171, 352
91.375, 171, 794
34, 171, 796
28, 172, 110
21, 172, 112
1265.875, 172, 172
238.875, 172, 744
24.375, 173, 22
201.875, 173, 172
1655.375, 173, 174
300.125, 173, 254
118.75, 173, 728
35.625, 173, 922
16.875, 173, 924
106, 174, 158
1406, 174, 174
42.75, 174, 706
331.25, 174, 840
108, 174, 1132
282.375, 175, 174
1255, 175, 176
168.75, 175, 216
168.75, 175, 218
952.875, 176, 176
50.875, 176, 624
45.375, 176, 626
66.5, 176, 1696
1007.5, 177, 176
426.25, 177, 178
13.125, 177, 370
6.75, 177, 372
151.125, 177, 780
182.75, 177, 888
36, 177, 1158
78, 177, 1160
126, 178, 124
329.625, 178, 178
78, 178, 280
60, 178, 916
115.5, 178, 1184
127.875, 178, 1186
1076.625, 179, 178
1598.625, 179, 180
42.5, 179, 500
119, 179, 502
61.75, 179, 1460
681, 180, 180
101.25, 180, 1156
94.5, 180, 1158
44, 180, 1736
13, 180, 1738
360, 181, 180
1836, 181, 182
52.25, 181, 404
6, 181, 928
63, 181, 1032
115, 181, 1602
1638.375, 182, 182
34, 182, 754
36, 182, 756
216, 182, 1382
234, 182, 1384
337.5, 183, 182
478.125, 183, 184
135, 183, 1614
42, 183, 1616
1105.5, 184, 184
118.125, 184, 498
188, 184, 756
1265.25, 185, 184
1446, 185, 186
90.75, 185, 1394
16.625, 185, 1872
491.75, 186, 186
31.875, 186, 414
299.625, 186, 416
163.125, 186, 1866
1008, 187, 186
972, 187, 188
213.75, 187, 852
208.25, 187, 1042
1050.125, 188, 188
102.125, 188, 420
116.375, 188, 798
1.75, 188, 850
9, 188, 852
372.5, 189, 188
1266.5, 189, 190
175.5, 189, 538
234, 189, 540
280.5, 189, 1018
291.5, 189, 1020
66.5, 189, 1056
197.625, 190, 66
312.5, 190, 124
25, 190, 126
176.25, 190, 190
68.875, 191, 144
955.5, 191, 190
1365, 191, 192
69.375, 191, 1304
45, 191, 1306
17.5, 191, 2012
49, 191, 2014
303, 192, 192
145, 192, 494
48.75, 192, 638
189.75, 192, 1308
14.25, 192, 1426
1350.5, 193, 192
1168, 193, 194
186, 193, 624
36, 193, 1232
16.25, 193, 1728
9.375, 193, 1730
4.75, 193, 1872
129.5, 194, 132
134.125, 194, 134
2040, 194, 194
165, 194, 988
123.5, 194, 1502
139.5, 194, 1588
706.125, 195, 194
504.375, 195, 196
188.125, 195, 1044
210.375, 195, 1416
1170.25, 196, 196
110, 196, 862
92, 196, 1092
37.125, 196, 1742
1576.75, 197, 196
446.25, 197, 198
124.875, 197, 216
124.875, 197, 218
1102.5, 198, 198
19.875, 198, 1210
12.375, 198, 1212
78.625, 198, 1544
93.5, 198, 1546
89.25, 198, 1688
15, 198, 1756
23.75, 198, 1758
911.25, 199, 198
877.5, 199, 200
199.75, 199, 218
30.25, 199, 1356
90.75, 199, 1358
101.25, 200, 48
146.25, 200, 50
952.875, 200, 200
1755, 201, 200
1755, 201, 202
23.75, 201, 1334
18.75, 201, 1488
180, 201, 1490
80.75, 201, 1694
170, 201, 1696
802.75, 202, 202
31.875, 202, 414
299.625, 202, 416
27.5, 202, 516
70.5, 202, 1460
246.75, 202, 1462
21.25, 202, 1920
472.5, 203, 202
472.5, 203, 204
9, 203, 496
12.375, 203, 498
621.5, 204, 204
128.125, 204, 1284
131.25, 204, 1286
638, 205, 204
435, 205, 206
49.5, 205, 224
7.125, 205, 622
41.25, 205, 752
47.25, 206, 102
162.75, 206, 104
1539, 206, 206
61.25, 206, 1098
122.5, 206, 1100
75, 206, 1228
43.75, 206, 1496
1045.625, 207, 206
1015.75, 207, 208
35, 207, 1646
59.5, 207, 1718
122.5, 207, 1720
816.75, 208, 208
112.875, 208, 658
126, 208, 660
23, 208, 1282
13.5, 208, 1814
1267.5, 209, 208
195, 209, 210
85, 209, 1810
58.5, 209, 1878
146.25, 209, 1880
735, 210, 210
192.5, 210, 662
201.25, 211, 92
46, 211, 94
2097.375, 211, 210
1651.125, 211, 212
192, 211, 448
114.75, 211, 1224
138.375, 211, 1328
74.25, 211, 1330
781.25, 212, 212
251.125, 212, 1102
49, 212, 1104
648.125, 213, 212
838.75, 213, 214
209, 213, 478
246, 213, 1532
51.25, 213, 1534
47.5, 213, 1598
99.75, 213, 1600
61.625, 214, 78
184.875, 214, 80
262, 214, 214
76, 214, 652
168, 214, 654
17.625, 215, 16
11.25, 215, 18
91.875, 215, 194
65.625, 215, 196
1495, 215, 214
520, 215, 216
8.625, 215, 1326
72, 215, 1910
766.5, 216, 216
8.5, 216, 902
4.5, 216, 904
57.75, 216, 1462
73.5, 216, 1464
975.375, 217, 216
975.375, 217, 218
112, 217, 1156
219.375, 217, 1438
42, 217, 1588
65.625, 217, 1590
1028.5, 218, 218
148.625, 218, 494
738.875, 219, 218
963.75, 219, 220
257.25, 219, 1342
75.25, 219, 1848
1794, 220, 220
240, 220, 256
65.625, 220, 1150
240.625, 221, 220
584.375, 221, 222
55, 221, 1546
219.375, 221, 1634
135, 221, 1652
141, 221, 1654
1569.75, 222, 222
144, 222, 280
82.5, 222, 466
17.5, 222, 1076
140, 222, 1078
8.25, 222, 1130
1404, 223, 222
972, 223, 224
240.875, 223, 596
276.125, 223, 598
118.25, 223, 804
145.75, 223, 806
40.5, 223, 1632
94.5, 223, 1634
607.75, 224, 224
34.5, 224, 1326
16, 224, 1468
41, 224, 1470
1233.75, 225, 224
1515.75, 225, 226
97.75, 225, 406
55.25, 225, 408
75, 225, 626
159, 225, 628
11, 225, 894
46.5, 225, 1128
78, 225, 1130
722.5, 226, 226
166.5, 226, 816
281.25, 226, 972
61.875, 226, 974
50.625, 226, 986
11.25, 226, 988
294, 226, 1786
111, 227, 226
471.75, 227, 228
23.625, 227, 2006
927.5, 228, 228
30.25, 228, 1054
783, 229, 228
406, 229, 230
112.375, 229, 262
15.5, 229, 264
280, 230, 230
195, 230, 862
65.25, 230, 1426
114.75, 230, 1428
102, 230, 1580
33.25, 230, 1610
2041, 231, 230
196.25, 231, 232
205.625, 231, 602
70, 231, 604
59.5, 231, 636
57.5, 231, 1448
80, 231, 1450
48.75, 231, 1816
198.75, 231, 1818
337.875, 232, 70
133.875, 232, 72
1232.5, 232, 232
41.625, 232, 1596
157.25, 232, 1598
299.625, 232, 1778
38.25, 232, 1780
197.25, 233, 232
558.875, 233, 234
152, 233, 1052
28, 233, 1054
153.75, 233, 1508
56.25, 233, 1510
310, 234, 234
81, 234, 1104
60.75, 234, 1106
36.25, 234, 1496
674.5, 235, 234
284, 235, 236
116.375, 235, 798
33.75, 235, 1188
27, 235, 1962
24, 235, 1964
721.625, 236, 236
181.25, 236, 448
212.5, 236, 450
1549.125, 237, 236
668.25, 237, 238
245.125, 237, 1342
231.25, 237, 1344
13.75, 237, 1898
31.875, 237, 1900
132.5, 238, 238
209.625, 238, 994
180.375, 238, 996
50, 238, 1836
964.25, 239, 238
598.5, 239, 240
51, 239, 766
93.75, 239, 1000
157.5, 239, 1614
49, 239, 1616
469, 240, 240
38, 240, 1364
337.875, 240, 1922
216.75, 240, 1924
762.5, 241, 240
244, 241, 242
96.75, 241, 672
357.5, 242, 242
199.75, 242, 926
47.5, 242, 1038
1629.25, 243, 242
266, 243, 244
89.25, 243, 938
158.875, 243, 1444
127.5, 244, 74
46.125, 244, 144
13.5, 244, 146
1037, 244, 244
1041.25, 245, 244
735, 245, 246
231, 245, 1472
22, 245, 1474
536.25, 246, 246
199.75, 246, 1580
116.375, 246, 1730
177.375, 246, 1922
1733.125, 247, 246
1511.875, 247, 248
131.625, 247, 678
140.875, 247, 744
33, 247, 808
275, 247, 810
253, 248, 150
231, 248, 152
1816.5, 248, 248
208.125, 248, 1436
69.375, 248, 1438
133.875, 248, 1522
274.125, 248, 1666
242.25, 249, 248
403.75, 249, 250
40, 249, 714
200, 249, 716
25, 249, 824
21, 249, 1030
52.5, 249, 1032
37, 249, 1564
82.5, 250, 32
1650.875, 250, 250
134.75, 250, 724
115.5, 250, 726
65.625, 250, 730
39.375, 250, 852
228, 251, 250
1026, 251, 252
168.75, 251, 470
135, 251, 472
1199, 252, 252
23.375, 252, 910
106.25, 252, 912
140, 253, 82
908.5, 253, 252
948, 253, 254
27.5, 253, 900
78.75, 253, 1224
13, 253, 1782
1819.125, 254, 254
21.875, 254, 1456
35, 254, 1458
223.25, 254, 1612
60.375, 254, 1628
442.5, 255, 254
1209.5, 255, 256
105, 255, 1680
214.375, 255, 1682
245, 256, 116
1746, 256, 256
12, 256, 418
53, 256, 420
52, 256, 790
33.75, 256, 1188
194.75, 257, 98
154, 257, 216
885.5, 257, 256
724.5, 257, 258
131.625, 257, 468
43.875, 257, 470
1254.375, 258, 258
30, 258, 974
38.75, 258, 1740
63.75, 258, 1742
13.5, 259, 84
134.375, 259, 106
153.125, 259, 108
1683, 259, 258
1650, 259, 260
60, 259, 334
472.875, 260, 260
29.75, 260, 754
31.5, 260, 756
96.75, 260, 880
59.125, 260, 952
279.5, 260, 954
33, 260, 1492
1214.625, 261, 260
859.125, 261, 262
42.625, 261, 346
30.25, 261, 348
37.625, 261, 880
31.5, 261, 1970
116, 262, 262
96, 262, 314
144, 262, 316
8.75, 262, 1280
14.625, 263, 260
761.25, 263, 262
105, 263, 264
199.5, 264, 264
110, 264, 386
275.625, 264, 610
1345.875, 265, 264
1236.75, 265, 266
70, 265, 540
79.75, 265, 1202
55, 265, 1532
103.125, 266, 48
643.5, 266, 266
